codice,anno,lunghezza,duso,dtipologia2,nomequart,geo_point_2d,zona_fiu,length,tipologia2,geometry
664,Precedente 31/12/2021,185.0,Percorso naturalistico,sterrato,Navile,"{ ""lon"": 11.347525583496886, ""lat"": 44.539694082232586 }",BERTALIA - NOCE,185.53585917325245,Percorso naturalistico,"LINESTRING (11.3481064148557 44.540407790266, 11.3481012458721 44.5403216467753, 11.3480828648432 44.5402500720004, 11.3480731195223 44.5402004589818, 11.3479995026552 44.5401051063168, 11.3479019742658 44.5399936342897, 11.3478234819712 44.5398734667106, 11.3477576100961 44.5397779459014, 11.3477127738601 44.5397235078465, 11.3476527735028 44.5396776803012, 11.3475256898061 44.5396027716108, 11.3472693130011 44.5394954463779, 11.3470058303299 44.5393060968376, 11.3468701598339 44.5392149438487, 11.3467666670606 44.5391148249637)"
1909,Precedente 31/12/2021,669.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.345509366842869, ""lat"": 44.505015978192759 }",MARCONI,0.407561353140181,Ciclabile,"LINESTRING (11.345511868344136 44.50501558030242, 11.3455068653416 44.5050163760831)"
1976,Precedente 31/12/2021,735.0,Ciclabile,sede propria,Santo Stefano,"{ ""lon"": 11.3472021698033, ""lat"": 44.485500260018995 }",GALVANI,11.600482609005438,Ciclabile,"LINESTRING (11.3471301495325 44.4855084067284, 11.3472741900741 44.4854921133096)"
2182,Precedente 31/12/2021,50.0,Ciclabile,corsia ciclabile su strada,Porto - Saragozza,"{ ""lon"": 11.329194293733201, ""lat"": 44.490426331423947 }",SARAGOZZA - SAN LUCA,43.92376634993132,Ciclabile,"LINESTRING (11.3289185039661 44.4904169312907, 11.3294700835003 44.4904357315572)"
489,Precedente 31/12/2021,548.0,Percorso naturalistico,sterrato,Savena,"{ ""lon"": 11.387064278288163, ""lat"": 44.466147812720195 }",PONTEVECCHIO - MAZZINI,55.26336316045589,Percorso naturalistico,"LINESTRING (11.3873386750318 44.4662972537727, 11.3873292197895 44.4662788628451, 11.387239303709 44.4662312205555, 11.3869269000115 44.4660826382995, 11.3867816082701 44.4660062688914)"
1981,Precedente 31/12/2021,329.0,Itinerario ciclabile,corsia ciclabile su strada,Navile,"{ ""lon"": 11.32951256477515, ""lat"": 44.508627536428648 }",BEVERARA,119.36392336678583,Itinerario ciclabile,"LINESTRING (11.32978604691 44.5081273758801, 11.3292390826403 44.5091276969772)"
2020,Precedente 31/12/2021,98.0,Ciclabile,sede propria,Navile,"{ ""lon"": 11.349821010584082, ""lat"": 44.513734623697339 }",BOLOGNINA,97.85839109747587,Ciclabile,"LINESTRING (11.3499731157457 44.5141661782575, 11.3499634680949 44.5140974280021, 11.3498945323366 44.513774601432, 11.3498796478789 44.5137248549806, 11.3495603308235 44.5133557553616)"
976,Precedente 31/12/2021,146.0,Pedonale-Ciclabile,promiscuo ciclopedonale,San Donato - San Vitale,"{ ""lon"": 11.383456146446973, ""lat"": 44.510078376382253 }",SAN DONATO NUOVO,145.82030896259488,Pedonale-Ciclabile,"LINESTRING (11.3840363060602 44.5095680862246, 11.3839593449418 44.5096528896376, 11.3837953768847 44.50978716388, 11.3833973391621 44.5101357197237, 11.3830697010781 44.5104037003324, 11.3828641480933 44.5105761148182)"
1216,Precedente 31/12/2021,152.0,Percorso naturalistico,pavimentato,Navile,"{ ""lon"": 11.352593940691865, ""lat"": 44.539178232065133 }",CORTICELLA - DOZZA,152.11181961676002,Percorso naturalistico,"LINESTRING (11.3519301088108 44.5396680357013, 11.3520136037025 44.5396193796342, 11.3522125156124 44.5394745556, 11.3524980814476 44.5392532538032, 11.3528487206713 44.5389937466696, 11.3528993873277 44.5389536200498, 11.3529993976168 44.5388432225979, 11.3532519924576 44.5386834325599)"
868,Precedente 31/12/2021,17.0,Ciclabile,corsia ciclabile su strada,Navile,"{ ""lon"": 11.336024686215245, ""lat"": 44.517105891168086 }",BOLOGNINA,17.438209239106307,Ciclabile,"LINESTRING (11.336109942705 44.517140735814, 11.3360727353605 44.5171353657076, 11.3360333079222 44.5171222558907, 11.336001720745 44.5171026025588, 11.3359788954621 44.5170792948227, 11.3359622967918 44.5170436967649, 11.3359622670517 44.5170409703286)"
1492,Precedente 31/12/2021,51.0,Pedonale-Ciclabile,area pedonale,Santo Stefano,"{ ""lon"": 11.34272702182346, ""lat"": 44.49541686340752 }",IRNERIO,1.8368358032e-05,Pedonale-Ciclabile,"LINESTRING (11.342727021936527 44.49541686339074, 11.342727021710393 44.4954168634243)"
2176,Precedente 31/12/2021,361.0,Ciclabile,corsia preferenziale bus/bici,Santo Stefano,"{ ""lon"": 11.365063665428099, ""lat"": 44.478794186247448 }",MURRI,84.40645347843983,Ciclabile,"LINESTRING (11.3653164378943 44.4784602833671, 11.3648108929619 44.4791280891278)"
2043,Precedente 31/12/2021,105.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.35708723081494, ""lat"": 44.494077933977316 }",CIRENAICA - MASSARENTI - SCANDELLARA,42.73965083000895,Ciclabile,"LINESTRING (11.357061042149482 44.494269327997834, 11.3571134194804 44.4938865399568)"
1807,2022,89.0,Itinerario ciclabile,promiscuo veicolare,Borgo Panigale - Reno,"{ ""lon"": 11.274539340843843, ""lat"": 44.524878823398197 }",BIRRA - BARGELLINO - LAVINO,89.18376009893554,Itinerario ciclabile,"LINESTRING (11.2747252413722 44.5252580487311, 11.2746941253863 44.5251606935353, 11.27466032735 44.5250829809535, 11.2745691216227 44.5249353845516, 11.274336637859 44.5245065660181)"
2068,Precedente 31/12/2021,157.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.377210073617119, ""lat"": 44.498367208032853 }",CIRENAICA - MASSARENTI - SCANDELLARA,156.872993558068,Ciclabile,"LINESTRING (11.3764903834602 44.498851042768, 11.3766020252942 44.4987785406339, 11.3767190626533 44.4986641403273, 11.3767685711672 44.4985863298308, 11.3768222138301 44.4985183646673, 11.3769747508982 44.4984309713893, 11.3780028770678 44.4979885009817)"
1826,Precedente 31/12/2021,922.0,Ciclabile,corsia preferenziale bus/bici,Porto - Saragozza,"{ ""lon"": 11.321677785412486, ""lat"": 44.501124064066765 }",SAFFI,909.295995825218,Ciclabile,"LINESTRING (11.3165446329009 44.5029250894483, 11.326810937924074 44.49932303868523)"
1860,Precedente 31/12/2021,860.0,Itinerario ciclabile,corsia ciclabile su strada,Santo Stefano,"{ ""lon"": 11.35969255601195, ""lat"": 44.482305257420094 }",MURRI,57.90081953450287,Itinerario ciclabile,"LINESTRING (11.3594328575073 44.4824877632242, 11.3599522545166 44.482122751616)"
1910,Precedente 31/12/2021,106.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.365315121216899, ""lat"": 44.492347787314444 }",CIRENAICA - MASSARENTI - SCANDELLARA,106.17408472713885,Ciclabile,"LINESTRING (11.3646800709736 44.4922258956089, 11.3649409089719 44.4922457082877, 11.365116369807 44.4922780943143, 11.3654203269232 44.4923674591472, 11.3659400557535 44.4925219275995)"
760,Precedente 31/12/2021,107.0,Pedonale-Ciclabile,promiscuo ciclopedonale,Borgo Panigale - Reno,"{ ""lon"": 11.284129822477253, ""lat"": 44.514843958250431 }",BORGO PANIGALE,107.18163620704837,Pedonale-Ciclabile,"LINESTRING (11.2837493796017 44.514446533686, 11.2837839741 44.514462867905, 11.2841747172453 44.5148930631499, 11.2843338520348 44.5150888538644, 11.28452096485 44.5152310786046)"
1955,Precedente 31/12/2021,413.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.333272884249382, ""lat"": 44.502576162921443 }",MARCONI,5.167029045589732,Ciclabile,"LINESTRING (11.3332985422479 44.5025619028314, 11.333247226250863 44.50259042301149)"
1028,Precedente 31/12/2021,288.0,Ciclabile,sede propria,Savena,"{ ""lon"": 11.373580931290022, ""lat"": 44.463288674074605 }",LUNGO SAVENA,0.432668388397793,Ciclabile,"LINESTRING (11.373581566495242 44.463290567011214, 11.3735802960848 44.463286781138)"
758,Precedente 31/12/2021,96.0,Percorso naturalistico,pavimentato,Borgo Panigale - Reno,"{ ""lon"": 11.291623669163762, ""lat"": 44.510983942284355 }",CASTELDEBOLE - PONTELUNGO,95.9129212616337,Percorso naturalistico,"LINESTRING (11.2913357990629 44.5106218507213, 11.291364924006 44.5107002115403, 11.291435219274 44.5107856823356, 11.2915220700479 44.5108868212269, 11.2915643886082 44.5109911805941, 11.2916291942775 44.5110996435807, 11.2916878911318 44.5111327315605, 11.2918760223025 44.5111310727155, 11.2919092217467 44.5111646949149, 11.2919525802118 44.5112684292676)"
1834,Precedente 31/12/2021,312.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.282668100272414, ""lat"": 44.521914361606619 }",BIRRA - BARGELLINO - LAVINO,274.51177007947166,Ciclabile,"LINESTRING (11.2819959328986 44.5207749730441, 11.2821060929382 44.5209665870458, 11.2822749107722 44.5212505932569, 11.2829638889492 44.5224216030612, 11.283351835812 44.5230467874531)"
1703,Precedente 31/12/2021,263.0,Ciclabile,corsia ciclabile su strada,Santo Stefano,"{ ""lon"": 11.3688201161278, ""lat"": 44.478291478383895 }",MURRI,76.71503726396298,Ciclabile,"LINESTRING (11.3685944902381 44.4779864249593, 11.3690457420175 44.4785965318085)"
1703,Precedente 31/12/2021,263.0,Ciclabile,corsia ciclabile su strada,Santo Stefano,"{ ""lon"": 11.369276401594451, ""lat"": 44.478916176746651 }",MURRI,79.95963882040948,Ciclabile,"LINESTRING (11.3690457420175 44.4785965318085, 11.3695070611714 44.4792358216848)"
1418,Precedente 31/12/2021,69.0,Ciclabile,corsia ciclabile su strada,Porto - Saragozza,"{ ""lon"": 11.3395344689668, ""lat"": 44.490151635573902 }",MALPIGHI,69.22360236533997,Ciclabile,"LINESTRING (11.3399657848459 44.4901104665917, 11.3391031530877 44.4901928045561)"
1174,Precedente 31/12/2021,106.0,Ciclabile,sede propria,Savena,"{ ""lon"": 11.395520718389866, ""lat"": 44.480012738085925 }",FOSSOLO - DUE MADONNE,105.7452370345339,Ciclabile,"LINESTRING (11.395970104953 44.4796918748633, 11.3959424101612 44.4797160667011, 11.3956539411982 44.4798275732068, 11.3956194934642 44.4798480681783, 11.3955900938569 44.4798794412582, 11.3954615300794 44.4800743638075, 11.3953735502 44.4802113164597, 11.3953590299991 44.4802313928965, 11.3950779521355 44.4803361527109)"
1739,Precedente 31/12/2021,112.0,Pedonale-Ciclabile,area pedonale,Santo Stefano,"{ ""lon"": 11.342978015732829, ""lat"": 44.496360773774072 }",IRNERIO,0.024174750324277,Pedonale-Ciclabile,"LINESTRING (11.34297786722566 44.496360796883444, 11.34297816424 44.4963607506647)"
1739,Precedente 31/12/2021,112.0,Pedonale-Ciclabile,area pedonale,Porto - Saragozza,"{ ""lon"": 11.342975674691841, ""lat"": 44.496361138066149 }",MALPIGHI,0.356867872512682,Pedonale-Ciclabile,"LINESTRING (11.3429734824277 44.4963614792069, 11.342977866955982 44.49636079692541)"
2041,Precedente 31/12/2021,324.0,Pedonale-Ciclabile,promiscuo ciclopedonale,Borgo Panigale - Reno,"{ ""lon"": 11.249927949606404, ""lat"": 44.532222977040533 }",BIRRA - BARGELLINO - LAVINO,323.03731498479203,Pedonale-Ciclabile,"LINESTRING (11.2507840119071 44.5335408888629, 11.2506189760193 44.533290122722, 11.2502455845496 44.5327054805819, 11.2500222721065 44.5323567839915, 11.2497583712017 44.5319646408391, 11.2494611052516 44.5315154185415, 11.2490736803477 44.5309039324547)"
1972,Precedente 31/12/2021,104.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,San Donato - San Vitale,"{ ""lon"": 11.3730644399865, ""lat"": 44.490407751761602 }",CIRENAICA - MASSARENTI - SCANDELLARA,103.93309738711152,Pedonale-Ciclabile,"LINESTRING (11.3736608162512 44.4902168040415, 11.3724680637218 44.4905986994817)"
1042,Precedente 31/12/2021,143.0,Ciclabile,sede propria,Santo Stefano,"{ ""lon"": 11.349270766227773, ""lat"": 44.495753922680287 }",IRNERIO,83.03930346792785,Ciclabile,"LINESTRING (11.3497312768028 44.4959289580973, 11.3495770464972 44.495873647806, 11.3488115562154 44.4955754101364)"
2017,Precedente 31/12/2021,107.0,Ciclabile,sede propria,Navile,"{ ""lon"": 11.348751393783843, ""lat"": 44.511571518875684 }",BOLOGNINA,26.271226431398727,Ciclabile,"LINESTRING (11.3486806759013 44.5114667759667, 11.3487680486657 44.511585635521, 11.3488098305369 44.5116832789708)"
1879,Precedente 31/12/2021,76.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Borgo Panigale - Reno,"{ ""lon"": 11.279168010032633, ""lat"": 44.503093522126257 }",CASTELDEBOLE - PONTELUNGO,76.42813397026195,Pedonale-Ciclabile,"LINESTRING (11.27906440959 44.5033843140893, 11.2791547831208 44.5033193930871, 11.2792105851016 44.5032696689916, 11.2792366995635 44.5032313753331, 11.2792497763831 44.5031807751351, 11.2792507299866 44.5031412113534, 11.2792445179916 44.5031107788139, 11.2792304370849 44.5030715262556, 11.2790501072938 44.5027705793395)"
1654,Precedente 31/12/2021,42.0,Ciclabile,corsia ciclabile su strada,Santo Stefano,"{ ""lon"": 11.357246850367446, ""lat"": 44.490196732245948 }",GALVANI,25.7833107427035,Ciclabile,"MULTILINESTRING ((11.357085528798063 44.490208721562986, 11.357086979341318 44.49020905421175), (11.357087220993932 44.490209109472104, 11.3574079653247 44.4901842425754, 11.357407965558291 44.49018424259288))"
1654,Precedente 31/12/2021,42.0,Ciclabile,corsia ciclabile su strada,Santo Stefano,"{ ""lon"": 11.357513444783773, ""lat"": 44.490192136389751 }",IRNERIO,0.802697718417912,Ciclabile,"LINESTRING (11.357508426444348 44.490191760829994, 11.3575184631232 44.4901925119495)"
1229,Precedente 31/12/2021,141.0,Pedonale-Ciclabile,promiscuo ciclopedonale,Borgo Panigale - Reno,"{ ""lon"": 11.282139230056767, ""lat"": 44.501357136835701 }",CASTELDEBOLE - PONTELUNGO,141.28219838691248,Pedonale-Ciclabile,"LINESTRING (11.2825183108976 44.5018768522223, 11.2825685263839 44.5018088299496, 11.2825850400989 44.5017677792924, 11.2825818185964 44.5017289548766, 11.2822584950667 44.5014441245074, 11.2818654997574 44.5011121497069, 11.2815848042304 44.5008750089711)"
1510,Precedente 31/12/2021,146.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Santo Stefano,"{ ""lon"": 11.351914917791774, ""lat"": 44.502275672624741 }",IRNERIO,146.11012131519504,Pedonale-Ciclabile,"LINESTRING (11.3511264302707 44.5024705423658, 11.3513695967721 44.5024066472036, 11.3518509427049 44.5022160069838, 11.3521784839433 44.5020900964822, 11.3523329368712 44.5022785127536, 11.3526818110807 44.5023063633337)"
1333,Precedente 31/12/2021,115.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.389457066372369, ""lat"": 44.512212257578277 }",SAN DONATO NUOVO,114.52047734096026,Ciclabile,"LINESTRING (11.3896893586853 44.5127003722742, 11.3893152546838 44.51191270472, 11.3892216500172 44.5117256662909)"
1635,Precedente 31/12/2021,212.0,Ciclabile,sede propria,Navile,"{ ""lon"": 11.338981523195644, ""lat"": 44.508767305751832 }",BOLOGNINA,212.0334768230751,Ciclabile,"LINESTRING (11.3389810442041 44.5078746653686, 11.3389975890192 44.5079752691387, 11.3389939909426 44.5079912661103, 11.3388505036346 44.5081655719633, 11.3388344458398 44.5082144290514, 11.338837172507 44.5082560767576, 11.3389658749992 44.5087447819626, 11.3390492249363 44.5090643540285, 11.3390292082059 44.5090816858451, 11.3388864157373 44.5091014244387, 11.3389263877366 44.5092562490657, 11.3390381930099 44.5092431031296, 11.3390903929932 44.5092742052052, 11.3391102085097 44.5093597234162, 11.3391535639338 44.5093878671627, 11.3393348544751 44.5093647510103)"
768,Precedente 31/12/2021,63.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.284812926623182, ""lat"": 44.51478727959973 }",CASTELDEBOLE - PONTELUNGO,62.89579512863956,Ciclabile,"LINESTRING (11.2850094157013 44.515037059963, 11.2849714203218 44.5149711648634, 11.2849192848316 44.5148833360872, 11.2848176083578 44.5147742949548, 11.2845834875178 44.5145648227891)"
2170,Precedente 31/12/2021,310.0,Ciclabile,corsia ciclabile su strada,San Donato - San Vitale,"{ ""lon"": 11.396957281115753, ""lat"": 44.506665226658441 }",CROCE DEL BIACCO - ROVERI,1.66314860353078,Ciclabile,"LINESTRING (11.3969591359691 44.5066578618919, 11.396955426262407 44.50667259142497)"
688,2022,113.0,Ciclabile,corsia ciclabile su strada,Navile,"{ ""lon"": 11.3644332294914, ""lat"": 44.5356984640785 }",CORTICELLA - DOZZA,112.54749581141259,Ciclabile,"LINESTRING (11.3637916353398 44.5359126133476, 11.365074823643 44.5354843148094)"
517,Precedente 31/12/2021,43.0,Itinerario ciclabile,promiscuo veicolare,Borgo Panigale - Reno,"{ ""lon"": 11.282581985770099, ""lat"": 44.509959469029496 }",CASTELDEBOLE - PONTELUNGO,43.14477360692648,Itinerario ciclabile,"LINESTRING (11.2824763508692 44.5097806576562, 11.282687620671 44.5101382804028)"
1829,Precedente 31/12/2021,300.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.270777570137151, ""lat"": 44.532709981951399 }",BIRRA - BARGELLINO - LAVINO,299.79273787296256,Ciclabile,"LINESTRING (11.2715698005587 44.5339341075451, 11.2699853397156 44.5314858563577)"
1853,Precedente 31/12/2021,192.0,Percorso naturalistico,pavimentato,Navile,"{ ""lon"": 11.315579460355551, ""lat"": 44.522146047189949 }",BERTALIA - NOCE,192.59067298585148,Percorso naturalistico,"LINESTRING (11.3157828626787 44.523000311409, 11.3153760580324 44.5212917829709)"
2238,Precedente 31/12/2021,231.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,San Donato - San Vitale,"{ ""lon"": 11.404021681784068, ""lat"": 44.505114086356755 }",CROCE DEL BIACCO - ROVERI,230.96831784378313,Pedonale-Ciclabile,"LINESTRING (11.402656627943 44.5049158413572, 11.4032332827224 44.5050021227776, 11.4037449465561 44.5050821218729, 11.4051600598254 44.5053016074512, 11.4051902937752 44.5051549520964, 11.405184865147 44.5050573733384)"
1938,Precedente 31/12/2021,275.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.326949748967349, ""lat"": 44.499250278698398 }",MARCONI,27.64278338452204,Ciclabile,"LINESTRING (11.3269288022285 44.4991268051416, 11.3269706957062 44.4993737522552)"
1958,Precedente 31/12/2021,682.0,Itinerario ciclabile,corsia ciclabile su strada,Porto - Saragozza,"{ ""lon"": 11.320466890990515, ""lat"": 44.489509317678575 }",SARAGOZZA - SAN LUCA,74.5055677433024,Itinerario ciclabile,"LINESTRING (11.3209134834428 44.4896095592932, 11.3205922618679 44.4895392950717, 11.3200209143001 44.4894063478947)"
1419,Precedente 31/12/2021,111.0,Ciclabile,corsia ciclabile su strada,Porto - Saragozza,"{ ""lon"": 11.338412136100036, ""lat"": 44.490263071432388 }",MALPIGHI,111.06028634081454,Ciclabile,"LINESTRING (11.3377214492885 44.49033645789, 11.3381649881844 44.4902871900155, 11.3391031530877 44.4901928045561)"
1860,Precedente 31/12/2021,860.0,Itinerario ciclabile,corsia ciclabile su strada,Santo Stefano,"{ ""lon"": 11.361063456552801, ""lat"": 44.481486600684235 }",MURRI,75.89595332491521,Itinerario ciclabile,"LINESTRING (11.3606605226504 44.4816694798865, 11.3608803385294 44.4815693347991, 11.3614665858808 44.481304151971)"
2106,Precedente 31/12/2021,430.0,Itinerario ciclabile,corsia ciclabile su strada,Porto - Saragozza,"{ ""lon"": 11.316160804608199, ""lat"": 44.488967180239101 }",SARAGOZZA - SAN LUCA,42.40248386145573,Itinerario ciclabile,"LINESTRING (11.3163755961743 44.4888542139073, 11.3159460130421 44.4890801465709)"
